ID user,Gender,Faculty,Major,Dormitory,Activity,Social
10117,หญิง,อักษรศาสตร์,เอเชียศึกษา,กนกวรรณ,"เล่นเกม,เล่นโซเชียล,ทำอาหาร,ทำความสะอาดห้อง,ทำการบ้าน",ชอบอยู่คนเดียว
10118,หญิง,วิทยาศาตร์,วิทยาศาสตร์สิ่งแวดล้อม,กนกวรรณ,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
10119,หญิง,วิทยาศาตร์,วิทยาศาสตร์สิ่งแวดล้อม,กนกวรรณ,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
10120,หญิง,อักษรศาสตร์,สารสนเทศศาสตร์และบรรณารักษศาสตร์,กนกวรรณ,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,สร้างงานศิลปะ,ทำความสะอาดห้อง,ดูหนัง",ชอบอยู่คนเดียว
10121,หญิง,วิศวะกรรมศาสตร์,เทคโนโลยีอาหาร,กัลยาเอ้าท์,"อ่านหนังสือ,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน,นอนเล่น",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
10122,หญิง,วิทยาศาตร์,Computer Science,กินนอน,"สวดมนต์นั่งสมาธิ,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำความสะอาดห้อง,ดูหนัง",ชอบอยู่คนเดียว
10123,ชาย,วิทยาศาตร์,Computer Science,กินนอน,"เล่นเกม,เล่นดนตรี,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
10124,หญิง,วิทยาศาตร์,Computer Science,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
10125,ชาย,วิทยาศาตร์,Computer Science,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,เลี้ยงสัตว์,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
10126,หญิง,วิทยาศาตร์,Computer Science,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
10127,ชาย,วิทยาศาตร์,Computer Science,กินนอน,"เล่นเกม,เลี้ยงสัตว์,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
10128,ชาย,วิทยาศาตร์,Computer Science,กินนอน,"เล่นเกม,เล่นดนตรี,สวดมนต์นั่งสมาธิ,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำงาน,ทำการบ้าน",ชอบอยู่คนเดียว
10129,หญิง,วิทยาศาตร์,Computer Science,กินนอน,"เล่นโซเชียล,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
10130,ชาย,วิทยาศาตร์,Computer Science,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,เลี้ยงสัตว์,สวดมนต์นั่งสมาธิ,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,เที่ยวกลางคื่น",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
